snapshot,DE0 2 onwind,DE0 2 solar,DE0 9 onwind,DE0 9 solar,DE0 A onwind,DE0 A solar,DE0 E onwind,DE0 E solar
2013-01-01 00:00:00,0.487,0.0,0.85,0.0,0.636,0.0,0.5740000000000001,0.0
2013-01-01 01:00:00,0.47900000000000004,0.0,0.8270000000000001,0.0,0.622,0.0,0.581,0.0
2013-01-01 02:00:00,0.48,0.0,0.797,0.0,0.621,0.0,0.58,0.0
2013-01-01 03:00:00,0.484,0.0,0.76,0.0,0.647,0.0,0.577,0.0
2013-01-01 04:00:00,0.498,0.0,0.731,0.0,0.658,0.0,0.5720000000000001,0.0
2013-01-01 05:00:00,0.516,0.0,0.678,0.0,0.645,0.0,0.577,0.0
2013-01-01 06:00:00,0.53,0.0,0.642,0.0,0.618,0.0,0.581,0.0
2013-01-01 07:00:00,0.526,0.001,0.604,0.0,0.55,0.0,0.577,0.0
2013-01-01 08:00:00,0.486,0.033,0.549,0.002,0.499,0.004,0.551,0.014
2013-01-01 09:00:00,0.41300000000000003,0.089,0.49,0.006,0.47300000000000003,0.013000000000000001,0.52,0.033
2013-01-01 10:00:00,0.376,0.137,0.448,0.006,0.466,0.019,0.492,0.049
2013-01-01 11:00:00,0.383,0.167,0.394,0.005,0.451,0.02,0.47600000000000003,0.056
2013-01-01 12:00:00,0.41300000000000003,0.146,0.335,0.005,0.447,0.014,0.47500000000000003,0.036000000000000004
2013-01-01 13:00:00,0.451,0.08700000000000001,0.273,0.004,0.417,0.01,0.483,0.021
2013-01-01 14:00:00,0.46,0.017,0.256,0.001,0.39,0.009000000000000001,0.499,0.003
2013-01-01 15:00:00,0.442,0.0,0.28500000000000003,0.0,0.403,0.0,0.513,0.0
2013-01-01 16:00:00,0.395,0.0,0.363,0.0,0.41400000000000003,0.0,0.494,0.0
2013-01-01 17:00:00,0.359,0.0,0.399,0.0,0.384,0.0,0.47700000000000004,0.0
2013-01-01 18:00:00,0.342,0.0,0.389,0.0,0.34800000000000003,0.0,0.457,0.0
2013-01-01 19:00:00,0.323,0.0,0.365,0.0,0.311,0.0,0.453,0.0
2013-01-01 20:00:00,0.311,0.0,0.387,0.0,0.28400000000000003,0.0,0.466,0.0
2013-01-01 21:00:00,0.302,0.0,0.429,0.0,0.322,0.0,0.429,0.0
2013-01-01 22:00:00,0.296,0.0,0.44,0.0,0.32,0.0,0.394,0.0
2013-01-01 23:00:00,0.265,0.0,0.46,0.0,0.323,0.0,0.343,0.0
2013-01-02 00:00:00,0.213,0.0,0.47500000000000003,0.0,0.314,0.0,0.329,0.0
2013-01-02 01:00:00,0.17,0.0,0.497,0.0,0.332,0.0,0.321,0.0
2013-01-02 02:00:00,0.155,0.0,0.5690000000000001,0.0,0.334,0.0,0.323,0.0
2013-01-02 03:00:00,0.14300000000000002,0.0,0.625,0.0,0.34500000000000003,0.0,0.377,0.0
2013-01-02 04:00:00,0.154,0.0,0.614,0.0,0.367,0.0,0.451,0.0
2013-01-02 05:00:00,0.17,0.0,0.583,0.0,0.338,0.0,0.507,0.0
2013-01-02 06:00:00,0.193,0.0,0.5630000000000001,0.0,0.297,0.0,0.52,0.0
2013-01-02 07:00:00,0.212,0.006,0.5700000000000001,0.0,0.281,0.0,0.518,0.004
2013-01-02 08:00:00,0.20400000000000001,0.075,0.483,0.037,0.242,0.004,0.543,0.056
2013-01-02 09:00:00,0.187,0.226,0.4,0.098,0.212,0.013000000000000001,0.533,0.112
2013-01-02 10:00:00,0.20400000000000001,0.37,0.338,0.126,0.191,0.029,0.487,0.166
2013-01-02 11:00:00,0.194,0.41100000000000003,0.403,0.084,0.198,0.046,0.48,0.192
2013-01-02 12:00:00,0.18,0.34600000000000003,0.42,0.039,0.20400000000000001,0.052000000000000005,0.51,0.222
2013-01-02 13:00:00,0.156,0.291,0.422,0.013000000000000001,0.20400000000000001,0.054,0.527,0.181
2013-01-02 14:00:00,0.137,0.12,0.419,0.001,0.241,0.021,0.548,0.042
2013-01-02 15:00:00,0.145,0.001,0.422,0.0,0.29,0.0,0.5760000000000001,0.0
2013-01-02 16:00:00,0.138,0.0,0.41600000000000004,0.0,0.325,0.0,0.5630000000000001,0.0
2013-01-02 17:00:00,0.134,0.0,0.404,0.0,0.33,0.0,0.549,0.0
2013-01-02 18:00:00,0.139,0.0,0.377,0.0,0.339,0.0,0.498,0.0
2013-01-02 19:00:00,0.14400000000000002,0.0,0.37,0.0,0.34800000000000003,0.0,0.499,0.0
2013-01-02 20:00:00,0.161,0.0,0.4,0.0,0.34800000000000003,0.0,0.483,0.0
2013-01-02 21:00:00,0.181,0.0,0.419,0.0,0.34500000000000003,0.0,0.453,0.0
2013-01-02 22:00:00,0.189,0.0,0.493,0.0,0.371,0.0,0.467,0.0
2013-01-02 23:00:00,0.189,0.0,0.557,0.0,0.38,0.0,0.47500000000000003,0.0
2013-01-03 00:00:00,0.195,0.0,0.633,0.0,0.401,0.0,0.482,0.0
2013-01-03 01:00:00,0.218,0.0,0.672,0.0,0.455,0.0,0.483,0.0
2013-01-03 02:00:00,0.23500000000000001,0.0,0.6970000000000001,0.0,0.546,0.0,0.486,0.0
2013-01-03 03:00:00,0.276,0.0,0.719,0.0,0.5630000000000001,0.0,0.523,0.0
2013-01-03 04:00:00,0.323,0.0,0.71,0.0,0.52,0.0,0.5650000000000001,0.0
2013-01-03 05:00:00,0.358,0.0,0.7020000000000001,0.0,0.488,0.0,0.604,0.0
2013-01-03 06:00:00,0.387,0.0,0.7000000000000001,0.0,0.49,0.0,0.661,0.0
2013-01-03 07:00:00,0.502,0.0,0.6890000000000001,0.0,0.521,0.0,0.669,0.0
2013-01-03 08:00:00,0.514,0.013000000000000001,0.7030000000000001,0.005,0.51,0.002,0.6890000000000001,0.006
2013-01-03 09:00:00,0.463,0.027,0.6970000000000001,0.012,0.493,0.01,0.6920000000000001,0.02
2013-01-03 10:00:00,0.378,0.04,0.664,0.018000000000000002,0.49,0.027,0.739,0.035
2013-01-03 11:00:00,0.4,0.04,0.649,0.023,0.505,0.033,0.77,0.032
2013-01-03 12:00:00,0.452,0.025,0.7010000000000001,0.025,0.498,0.018000000000000002,0.801,0.019
2013-01-03 13:00:00,0.483,0.014,0.723,0.014,0.5,0.009000000000000001,0.777,0.014
2013-01-03 14:00:00,0.47900000000000004,0.003,0.73,0.001,0.493,0.002,0.765,0.002
2013-01-03 15:00:00,0.455,0.0,0.6890000000000001,0.0,0.466,0.0,0.762,0.0
2013-01-03 16:00:00,0.486,0.0,0.643,0.0,0.447,0.0,0.762,0.0
2013-01-03 17:00:00,0.468,0.0,0.588,0.0,0.426,0.0,0.79,0.0
2013-01-03 18:00:00,0.47100000000000003,0.0,0.56,0.0,0.429,0.0,0.78,0.0
2013-01-03 19:00:00,0.516,0.0,0.509,0.0,0.431,0.0,0.772,0.0
2013-01-03 20:00:00,0.56,0.0,0.487,0.0,0.41600000000000004,0.0,0.75,0.0
2013-01-03 21:00:00,0.577,0.0,0.47900000000000004,0.0,0.405,0.0,0.73,0.0
2013-01-03 22:00:00,0.556,0.0,0.506,0.0,0.357,0.0,0.733,0.0
2013-01-03 23:00:00,0.516,0.0,0.524,0.0,0.342,0.0,0.747,0.0
2013-01-04 00:00:00,0.487,0.0,0.499,0.0,0.316,0.0,0.756,0.0
2013-01-04 01:00:00,0.47900000000000004,0.0,0.429,0.0,0.34400000000000003,0.0,0.752,0.0
2013-01-04 02:00:00,0.452,0.0,0.373,0.0,0.374,0.0,0.708,0.0
2013-01-04 03:00:00,0.397,0.0,0.36,0.0,0.373,0.0,0.654,0.0
2013-01-04 04:00:00,0.367,0.0,0.35100000000000003,0.0,0.326,0.0,0.618,0.0
2013-01-04 05:00:00,0.332,0.0,0.358,0.0,0.36,0.0,0.588,0.0
2013-01-04 06:00:00,0.29,0.0,0.40800000000000003,0.0,0.425,0.0,0.598,0.0
2013-01-04 07:00:00,0.321,0.0,0.429,0.0,0.487,0.0,0.596,0.0
2013-01-04 08:00:00,0.33,0.004,0.502,0.002,0.47400000000000003,0.004,0.5690000000000001,0.02
2013-01-04 09:00:00,0.333,0.013000000000000001,0.58,0.004,0.41300000000000003,0.025,0.531,0.039
2013-01-04 10:00:00,0.365,0.024,0.612,0.01,0.397,0.038,0.509,0.037
2013-01-04 11:00:00,0.4,0.015,0.637,0.03,0.359,0.032,0.488,0.023
2013-01-04 12:00:00,0.418,0.014,0.719,0.041,0.363,0.017,0.47600000000000003,0.008
2013-01-04 13:00:00,0.443,0.012,0.754,0.028,0.383,0.009000000000000001,0.618,0.002
2013-01-04 14:00:00,0.47300000000000003,0.003,0.729,0.005,0.432,0.003,0.765,0.0
2013-01-04 15:00:00,0.497,0.0,0.6960000000000001,0.0,0.426,0.0,0.8270000000000001,0.0
2013-01-04 16:00:00,0.516,0.0,0.677,0.0,0.428,0.0,0.85,0.0
2013-01-04 17:00:00,0.54,0.0,0.684,0.0,0.40900000000000003,0.0,0.872,0.0
2013-01-04 18:00:00,0.52,0.0,0.678,0.0,0.41400000000000003,0.0,0.856,0.0
2013-01-04 19:00:00,0.46,0.0,0.669,0.0,0.384,0.0,0.836,0.0
2013-01-04 20:00:00,0.46900000000000003,0.0,0.653,0.0,0.339,0.0,0.8170000000000001,0.0
2013-01-04 21:00:00,0.47300000000000003,0.0,0.642,0.0,0.342,0.0,0.789,0.0
2013-01-04 22:00:00,0.523,0.0,0.633,0.0,0.34800000000000003,0.0,0.753,0.0
2013-01-04 23:00:00,0.549,0.0,0.609,0.0,0.352,0.0,0.721,0.0
2013-01-05 00:00:00,0.546,0.0,0.584,0.0,0.357,0.0,0.685,0.0
2013-01-05 01:00:00,0.499,0.0,0.556,0.0,0.374,0.0,0.643,0.0
2013-01-05 02:00:00,0.454,0.0,0.525,0.0,0.372,0.0,0.58,0.0
2013-01-05 03:00:00,0.483,0.0,0.52,0.0,0.365,0.0,0.54,0.0
2013-01-05 04:00:00,0.507,0.0,0.526,0.0,0.357,0.0,0.503,0.0
2013-01-05 05:00:00,0.49,0.0,0.468,0.0,0.33,0.0,0.497,0.0
2013-01-05 06:00:00,0.489,0.0,0.42,0.0,0.299,0.0,0.45,0.0
2013-01-05 07:00:00,0.442,0.0,0.352,0.0,0.271,0.0,0.396,0.0
2013-01-05 08:00:00,0.41400000000000003,0.009000000000000001,0.308,0.001,0.247,0.008,0.352,0.001
2013-01-05 09:00:00,0.41300000000000003,0.023,0.26,0.005,0.27,0.026000000000000002,0.28700000000000003,0.007
2013-01-05 10:00:00,0.454,0.043000000000000003,0.23,0.014,0.321,0.05,0.245,0.019
2013-01-05 11:00:00,0.41000000000000003,0.025,0.24,0.019,0.333,0.068,0.216,0.021
2013-01-05 12:00:00,0.365,0.016,0.245,0.015,0.326,0.068,0.19,0.019
2013-01-05 13:00:00,0.332,0.01,0.224,0.007,0.245,0.035,0.179,0.009000000000000001
2013-01-05 14:00:00,0.314,0.002,0.215,0.0,0.194,0.009000000000000001,0.171,0.001
2013-01-05 15:00:00,0.28800000000000003,0.0,0.20500000000000002,0.0,0.187,0.0,0.177,0.0
2013-01-05 16:00:00,0.254,0.0,0.194,0.0,0.178,0.0,0.151,0.0
2013-01-05 17:00:00,0.26,0.0,0.20700000000000002,0.0,0.161,0.0,0.136,0.0
2013-01-05 18:00:00,0.268,0.0,0.224,0.0,0.154,0.0,0.115,0.0
2013-01-05 19:00:00,0.269,0.0,0.23800000000000002,0.0,0.159,0.0,0.093,0.0
2013-01-05 20:00:00,0.264,0.0,0.241,0.0,0.164,0.0,0.07200000000000001,0.0
2013-01-05 21:00:00,0.259,0.0,0.23800000000000002,0.0,0.156,0.0,0.065,0.0
2013-01-05 22:00:00,0.261,0.0,0.232,0.0,0.152,0.0,0.079,0.0
2013-01-05 23:00:00,0.256,0.0,0.242,0.0,0.162,0.0,0.1,0.0
2013-01-06 00:00:00,0.254,0.0,0.267,0.0,0.171,0.0,0.132,0.0
2013-01-06 01:00:00,0.257,0.0,0.222,0.0,0.169,0.0,0.17300000000000001,0.0
2013-01-06 02:00:00,0.244,0.0,0.20700000000000002,0.0,0.176,0.0,0.249,0.0
2013-01-06 03:00:00,0.216,0.0,0.221,0.0,0.187,0.0,0.281,0.0
2013-01-06 04:00:00,0.213,0.0,0.297,0.0,0.23800000000000002,0.0,0.308,0.0
2013-01-06 05:00:00,0.229,0.0,0.341,0.0,0.326,0.0,0.317,0.0
2013-01-06 06:00:00,0.249,0.0,0.404,0.0,0.365,0.0,0.298,0.0
2013-01-06 07:00:00,0.28500000000000003,0.0,0.439,0.0,0.361,0.0,0.353,0.0
2013-01-06 08:00:00,0.27,0.013000000000000001,0.41600000000000004,0.002,0.369,0.014,0.361,0.014
2013-01-06 09:00:00,0.335,0.032,0.41000000000000003,0.012,0.40900000000000003,0.041,0.428,0.017
2013-01-06 10:00:00,0.432,0.046,0.374,0.016,0.403,0.037,0.505,0.016
2013-01-06 11:00:00,0.509,0.048,0.41200000000000003,0.013000000000000001,0.374,0.022,0.547,0.023
2013-01-06 12:00:00,0.533,0.084,0.463,0.012,0.352,0.016,0.55,0.04
2013-01-06 13:00:00,0.45,0.046,0.47000000000000003,0.01,0.361,0.012,0.523,0.018000000000000002
2013-01-06 14:00:00,0.402,0.006,0.483,0.001,0.38,0.005,0.466,0.002
2013-01-06 15:00:00,0.45,0.0,0.499,0.0,0.365,0.0,0.42,0.0
2013-01-06 16:00:00,0.452,0.0,0.47900000000000004,0.0,0.355,0.0,0.4,0.0
2013-01-06 17:00:00,0.434,0.0,0.446,0.0,0.34800000000000003,0.0,0.371,0.0
2013-01-06 18:00:00,0.421,0.0,0.41600000000000004,0.0,0.33,0.0,0.34500000000000003,0.0
2013-01-06 19:00:00,0.403,0.0,0.352,0.0,0.297,0.0,0.338,0.0
2013-01-06 20:00:00,0.376,0.0,0.297,0.0,0.257,0.0,0.304,0.0
2013-01-06 21:00:00,0.355,0.0,0.254,0.0,0.246,0.0,0.257,0.0
2013-01-06 22:00:00,0.34,0.0,0.23800000000000002,0.0,0.241,0.0,0.214,0.0
2013-01-06 23:00:00,0.317,0.0,0.214,0.0,0.24,0.0,0.178,0.0
2013-01-07 00:00:00,0.303,0.0,0.197,0.0,0.225,0.0,0.139,0.0
2013-01-07 01:00:00,0.273,0.0,0.179,0.0,0.224,0.0,0.10200000000000001,0.0
2013-01-07 02:00:00,0.23900000000000002,0.0,0.154,0.0,0.221,0.0,0.075,0.0
2013-01-07 03:00:00,0.209,0.0,0.109,0.0,0.202,0.0,0.065,0.0
2013-01-07 04:00:00,0.194,0.0,0.073,0.0,0.176,0.0,0.058,0.0
2013-01-07 05:00:00,0.178,0.0,0.061,0.0,0.158,0.0,0.049,0.0
2013-01-07 06:00:00,0.15,0.0,0.061,0.0,0.146,0.0,0.037,0.0
2013-01-07 07:00:00,0.116,0.001,0.052000000000000005,0.0,0.136,0.0,0.029,0.0
2013-01-07 08:00:00,0.079,0.027,0.042,0.002,0.108,0.012,0.02,0.009000000000000001
2013-01-07 09:00:00,0.069,0.06,0.044,0.012,0.075,0.041,0.017,0.025
2013-01-07 10:00:00,0.073,0.123,0.059000000000000004,0.016,0.064,0.079,0.015,0.041
2013-01-07 11:00:00,0.059000000000000004,0.149,0.069,0.018000000000000002,0.06,0.117,0.013000000000000001,0.038
2013-01-07 12:00:00,0.051000000000000004,0.167,0.059000000000000004,0.011,0.058,0.096,0.01,0.022
2013-01-07 13:00:00,0.046,0.125,0.049,0.006,0.05,0.063,0.01,0.008
2013-01-07 14:00:00,0.043000000000000003,0.049,0.063,0.0,0.054,0.028,0.012,0.0
2013-01-07 15:00:00,0.041,0.0,0.09,0.0,0.062,0.0,0.018000000000000002,0.0
2013-01-07 16:00:00,0.03,0.0,0.113,0.0,0.07100000000000001,0.0,0.026000000000000002,0.0
2013-01-07 17:00:00,0.019,0.0,0.122,0.0,0.08600000000000001,0.0,0.031,0.0
2013-01-07 18:00:00,0.015,0.0,0.136,0.0,0.106,0.0,0.028,0.0
2013-01-07 19:00:00,0.015,0.0,0.155,0.0,0.123,0.0,0.03,0.0
2013-01-07 20:00:00,0.017,0.0,0.17400000000000002,0.0,0.133,0.0,0.034,0.0
2013-01-07 21:00:00,0.022,0.0,0.195,0.0,0.145,0.0,0.054,0.0
2013-01-07 22:00:00,0.026000000000000002,0.0,0.213,0.0,0.154,0.0,0.093,0.0
2013-01-07 23:00:00,0.029,0.0,0.228,0.0,0.152,0.0,0.138,0.0
2013-01-08 00:00:00,0.04,0.0,0.23500000000000001,0.0,0.145,0.0,0.17300000000000001,0.0
2013-01-08 01:00:00,0.048,0.0,0.23,0.0,0.146,0.0,0.183,0.0
2013-01-08 02:00:00,0.06,0.0,0.23600000000000002,0.0,0.147,0.0,0.179,0.0
2013-01-08 03:00:00,0.083,0.0,0.259,0.0,0.156,0.0,0.182,0.0
2013-01-08 04:00:00,0.101,0.0,0.273,0.0,0.161,0.0,0.20400000000000001,0.0
2013-01-08 05:00:00,0.125,0.0,0.278,0.0,0.145,0.0,0.20700000000000002,0.0
2013-01-08 06:00:00,0.15,0.0,0.279,0.0,0.125,0.0,0.227,0.0
2013-01-08 07:00:00,0.162,0.013000000000000001,0.279,0.0,0.126,0.0,0.251,0.0
2013-01-08 08:00:00,0.12,0.052000000000000005,0.299,0.006,0.126,0.011,0.233,0.015
2013-01-08 09:00:00,0.124,0.091,0.367,0.019,0.121,0.035,0.203,0.048
2013-01-08 10:00:00,0.161,0.133,0.361,0.024,0.153,0.065,0.232,0.061
2013-01-08 11:00:00,0.198,0.165,0.335,0.015,0.176,0.08,0.276,0.058
2013-01-08 12:00:00,0.224,0.155,0.311,0.007,0.17300000000000001,0.08600000000000001,0.279,0.051000000000000004
2013-01-08 13:00:00,0.213,0.099,0.28500000000000003,0.001,0.157,0.057,0.28800000000000003,0.028
2013-01-08 14:00:00,0.169,0.039,0.268,0.0,0.14,0.019,0.322,0.004
2013-01-08 15:00:00,0.159,0.0,0.23500000000000001,0.0,0.159,0.0,0.352,0.0
2013-01-08 16:00:00,0.146,0.0,0.214,0.0,0.18,0.0,0.326,0.0
2013-01-08 17:00:00,0.11800000000000001,0.0,0.20500000000000002,0.0,0.185,0.0,0.279,0.0
2013-01-08 18:00:00,0.105,0.0,0.183,0.0,0.18,0.0,0.253,0.0
2013-01-08 19:00:00,0.10200000000000001,0.0,0.17500000000000002,0.0,0.184,0.0,0.246,0.0
2013-01-08 20:00:00,0.097,0.0,0.17200000000000001,0.0,0.185,0.0,0.224,0.0
2013-01-08 21:00:00,0.089,0.0,0.171,0.0,0.188,0.0,0.198,0.0
2013-01-08 22:00:00,0.083,0.0,0.178,0.0,0.183,0.0,0.18,0.0
2013-01-08 23:00:00,0.081,0.0,0.183,0.0,0.18,0.0,0.16,0.0
2013-01-09 00:00:00,0.07,0.0,0.197,0.0,0.167,0.0,0.137,0.0
2013-01-09 01:00:00,0.061,0.0,0.20700000000000002,0.0,0.169,0.0,0.111,0.0
2013-01-09 02:00:00,0.055,0.0,0.223,0.0,0.171,0.0,0.093,0.0
2013-01-09 03:00:00,0.054,0.0,0.233,0.0,0.167,0.0,0.075,0.0
2013-01-09 04:00:00,0.053,0.0,0.263,0.0,0.163,0.0,0.066,0.0
2013-01-09 05:00:00,0.048,0.0,0.29,0.0,0.15,0.0,0.077,0.0
2013-01-09 06:00:00,0.045,0.0,0.311,0.0,0.151,0.0,0.105,0.0
2013-01-09 07:00:00,0.047,0.016,0.354,0.0,0.156,0.0,0.14200000000000002,0.0
2013-01-09 08:00:00,0.034,0.10400000000000001,0.393,0.0,0.146,0.011,0.169,0.003
2013-01-09 09:00:00,0.027,0.183,0.406,0.006,0.136,0.021,0.183,0.011
2013-01-09 10:00:00,0.027,0.179,0.43,0.012,0.156,0.026000000000000002,0.20500000000000002,0.019
2013-01-09 11:00:00,0.032,0.189,0.436,0.01,0.156,0.023,0.221,0.017
2013-01-09 12:00:00,0.038,0.153,0.443,0.007,0.156,0.021,0.247,0.011
2013-01-09 13:00:00,0.046,0.108,0.402,0.003,0.156,0.011,0.279,0.004
2013-01-09 14:00:00,0.069,0.061,0.363,0.0,0.15,0.002,0.311,0.0
2013-01-09 15:00:00,0.112,0.001,0.374,0.0,0.169,0.0,0.352,0.0
2013-01-09 16:00:00,0.135,0.0,0.39,0.0,0.188,0.0,0.375,0.0
2013-01-09 17:00:00,0.13,0.0,0.393,0.0,0.20600000000000002,0.0,0.406,0.0
2013-01-09 18:00:00,0.123,0.0,0.373,0.0,0.213,0.0,0.444,0.0
2013-01-09 19:00:00,0.139,0.0,0.374,0.0,0.199,0.0,0.455,0.0
2013-01-09 20:00:00,0.181,0.0,0.338,0.0,0.193,0.0,0.47900000000000004,0.0
2013-01-09 21:00:00,0.194,0.0,0.325,0.0,0.183,0.0,0.503,0.0
2013-01-09 22:00:00,0.213,0.0,0.356,0.0,0.19,0.0,0.502,0.0
2013-01-09 23:00:00,0.221,0.0,0.38,0.0,0.209,0.0,0.536,0.0
2013-01-10 00:00:00,0.20600000000000002,0.0,0.353,0.0,0.198,0.0,0.532,0.0
2013-01-10 01:00:00,0.194,0.0,0.358,0.0,0.179,0.0,0.516,0.0
2013-01-10 02:00:00,0.194,0.0,0.386,0.0,0.151,0.0,0.539,0.0
2013-01-10 03:00:00,0.194,0.0,0.35000000000000003,0.0,0.134,0.0,0.551,0.0
2013-01-10 04:00:00,0.161,0.0,0.358,0.0,0.139,0.0,0.587,0.0
2013-01-10 05:00:00,0.139,0.0,0.36,0.0,0.149,0.0,0.597,0.0
2013-01-10 06:00:00,0.155,0.0,0.361,0.0,0.168,0.0,0.577,0.0
2013-01-10 07:00:00,0.164,0.003,0.338,0.0,0.202,0.0,0.584,0.003
2013-01-10 08:00:00,0.15,0.03,0.334,0.001,0.20600000000000002,0.014,0.597,0.027
2013-01-10 09:00:00,0.165,0.068,0.311,0.008,0.209,0.054,0.581,0.047
2013-01-10 10:00:00,0.19,0.08700000000000001,0.30000000000000004,0.025,0.254,0.129,0.616,0.05
2013-01-10 11:00:00,0.227,0.075,0.28500000000000003,0.048,0.302,0.213,0.637,0.038
2013-01-10 12:00:00,0.232,0.045,0.289,0.09,0.316,0.29,0.6000000000000001,0.028
2013-01-10 13:00:00,0.229,0.021,0.302,0.074,0.28400000000000003,0.191,0.519,0.013000000000000001
2013-01-10 14:00:00,0.254,0.007,0.28500000000000003,0.038,0.254,0.057,0.432,0.002
2013-01-10 15:00:00,0.291,0.0,0.28600000000000003,0.0,0.309,0.001,0.375,0.0
2013-01-10 16:00:00,0.302,0.0,0.293,0.0,0.339,0.0,0.321,0.0
2013-01-10 17:00:00,0.28500000000000003,0.0,0.276,0.0,0.367,0.0,0.29,0.0
2013-01-10 18:00:00,0.275,0.0,0.246,0.0,0.342,0.0,0.249,0.0
2013-01-10 19:00:00,0.251,0.0,0.232,0.0,0.268,0.0,0.232,0.0
2013-01-10 20:00:00,0.227,0.0,0.241,0.0,0.24,0.0,0.209,0.0
2013-01-10 21:00:00,0.213,0.0,0.268,0.0,0.197,0.0,0.191,0.0
2013-01-10 22:00:00,0.20600000000000002,0.0,0.299,0.0,0.14400000000000002,0.0,0.191,0.0
2013-01-10 23:00:00,0.20400000000000001,0.0,0.31,0.0,0.129,0.0,0.191,0.0
2013-01-11 00:00:00,0.189,0.0,0.302,0.0,0.121,0.0,0.197,0.0
2013-01-11 01:00:00,0.201,0.0,0.28800000000000003,0.0,0.117,0.0,0.194,0.0
2013-01-11 02:00:00,0.198,0.0,0.272,0.0,0.128,0.0,0.212,0.0
2013-01-11 03:00:00,0.189,0.0,0.267,0.0,0.145,0.0,0.23500000000000001,0.0
2013-01-11 04:00:00,0.185,0.0,0.269,0.0,0.139,0.0,0.253,0.0
2013-01-11 05:00:00,0.196,0.0,0.27,0.0,0.11900000000000001,0.0,0.257,0.0
2013-01-11 06:00:00,0.179,0.0,0.265,0.0,0.08700000000000001,0.0,0.257,0.0
2013-01-11 07:00:00,0.14,0.015,0.272,0.002,0.061,0.013000000000000001,0.281,0.008
2013-01-11 08:00:00,0.11,0.158,0.219,0.056,0.039,0.212,0.254,0.078
2013-01-11 09:00:00,0.077,0.37,0.164,0.114,0.034,0.381,0.246,0.184
2013-01-11 10:00:00,0.048,0.486,0.171,0.138,0.021,0.493,0.274,0.28700000000000003
2013-01-11 11:00:00,0.047,0.5750000000000001,0.194,0.154,0.015,0.502,0.271,0.23700000000000002
2013-01-11 12:00:00,0.064,0.532,0.20800000000000002,0.126,0.021,0.427,0.276,0.169
2013-01-11 13:00:00,0.082,0.406,0.192,0.07100000000000001,0.033,0.312,0.242,0.08
2013-01-11 14:00:00,0.093,0.199,0.211,0.02,0.047,0.10400000000000001,0.248,0.011
2013-01-11 15:00:00,0.099,0.009000000000000001,0.248,0.0,0.063,0.003,0.267,0.0
2013-01-11 16:00:00,0.08,0.0,0.227,0.0,0.068,0.0,0.258,0.0
2013-01-11 17:00:00,0.059000000000000004,0.0,0.19,0.0,0.06,0.0,0.26,0.0
2013-01-11 18:00:00,0.047,0.0,0.16,0.0,0.046,0.0,0.266,0.0
2013-01-11 19:00:00,0.042,0.0,0.145,0.0,0.035,0.0,0.242,0.0
2013-01-11 20:00:00,0.043000000000000003,0.0,0.137,0.0,0.03,0.0,0.231,0.0
2013-01-11 21:00:00,0.045,0.0,0.137,0.0,0.03,0.0,0.223,0.0
2013-01-11 22:00:00,0.047,0.0,0.138,0.0,0.031,0.0,0.189,0.0
2013-01-11 23:00:00,0.047,0.0,0.131,0.0,0.03,0.0,0.165,0.0
2013-01-12 00:00:00,0.046,0.0,0.11800000000000001,0.0,0.028,0.0,0.156,0.0
2013-01-12 01:00:00,0.043000000000000003,0.0,0.10200000000000001,0.0,0.027,0.0,0.156,0.0
2013-01-12 02:00:00,0.04,0.0,0.084,0.0,0.031,0.0,0.14400000000000002,0.0
2013-01-12 03:00:00,0.039,0.0,0.065,0.0,0.038,0.0,0.138,0.0
2013-01-12 04:00:00,0.035,0.0,0.055,0.0,0.046,0.0,0.135,0.0
2013-01-12 05:00:00,0.029,0.0,0.046,0.0,0.055,0.0,0.135,0.0
2013-01-12 06:00:00,0.024,0.0,0.036000000000000004,0.0,0.067,0.0,0.14200000000000002,0.0
2013-01-12 07:00:00,0.022,0.009000000000000001,0.025,0.002,0.077,0.012,0.145,0.01
2013-01-12 08:00:00,0.021,0.085,0.016,0.085,0.066,0.181,0.149,0.069
2013-01-12 09:00:00,0.02,0.152,0.015,0.253,0.07,0.332,0.17400000000000002,0.148
2013-01-12 10:00:00,0.018000000000000002,0.202,0.013000000000000001,0.333,0.074,0.41000000000000003,0.191,0.19
2013-01-12 11:00:00,0.015,0.245,0.013000000000000001,0.28700000000000003,0.07200000000000001,0.442,0.199,0.155
2013-01-12 12:00:00,0.016,0.245,0.015,0.223,0.073,0.41400000000000003,0.196,0.085
2013-01-12 13:00:00,0.02,0.17200000000000001,0.022,0.148,0.082,0.333,0.177,0.055
2013-01-12 14:00:00,0.033,0.075,0.04,0.048,0.096,0.167,0.156,0.016
2013-01-12 15:00:00,0.073,0.002,0.067,0.0,0.137,0.009000000000000001,0.17500000000000002,0.0
2013-01-12 16:00:00,0.127,0.0,0.092,0.0,0.181,0.0,0.17,0.0
2013-01-12 17:00:00,0.157,0.0,0.112,0.0,0.202,0.0,0.156,0.0
2013-01-12 18:00:00,0.158,0.0,0.122,0.0,0.20400000000000001,0.0,0.126,0.0
2013-01-12 19:00:00,0.145,0.0,0.129,0.0,0.197,0.0,0.108,0.0
2013-01-12 20:00:00,0.135,0.0,0.127,0.0,0.191,0.0,0.093,0.0
2013-01-12 21:00:00,0.128,0.0,0.11800000000000001,0.0,0.18,0.0,0.078,0.0
